"","date.x","ag_prices","cattle","cattle_feed","census_hort","cold_stor","crop_prog_cond","dairy_prod","hop_stocks","live_slaughter","local_foods","rice_stocks","organic","ddate","date.y","geo.x","time.x","gprop.x","category","gtw_ag_prices","gtw_cattle","gtw_cattle_feed","gtw_cold_stor","gtw_crop_prog_cond","gtw_dairy_prod","gtw_hop_stocks","gtw_live_slaughter","gtw_local_foods","gtw_rice_stocks","date.x.x","geo.y","time.y","gprop.y","gtn_cattle","gtn_cold_stor","gtn_crop_prod_cond","gtn_dairy_prod","gtn_local_foods","date.y.y","red_ag_prices","red_cattle","red_census_hort","red_cert_org","red_cold_stor","red_crop_prog_cond","red_dairy_prod","red_local_foods","tdate","cattle100"
"555","07/08/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-07 20:00:00,NA
"556","07/09/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-08 20:00:00,NA
"557","07/10/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/10/2020",NA,8,NA,NA,NA,NA,NA,NA,2020-07-09 20:00:00,NA
"558","07/11/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/11/2020",NA,2,NA,NA,NA,NA,NA,NA,2020-07-10 20:00:00,NA
"559","07/12/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-12,"7/12/2020","US","2018-11-01 2020-11-01","web",0,NA,73,2,63,3,55,NA,NA,2,1,"7/12/2020","US","2018-11-01 2020-11-01","news",43,53,NA,NA,NA,"7/12/2020",NA,2,NA,NA,NA,NA,NA,NA,2020-07-11 20:00:00,NA
"560","07/13/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/2020",NA,6,NA,NA,NA,NA,NA,NA,2020-07-12 20:00:00,NA
"561","07/14/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/14/2020",NA,3,NA,21,NA,NA,NA,NA,2020-07-13 20:00:00,NA
"562","07/15/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/15/2020",NA,4,NA,5,NA,NA,NA,NA,2020-07-14 20:00:00,NA
"563","07/16/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/16/2020",NA,9,NA,3,NA,NA,NA,NA,2020-07-15 20:00:00,NA
"564","07/17/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/17/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-07-16 20:00:00,NA
"565","07/18/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-17 20:00:00,NA
"566","07/19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-19,"7/19/2020","US","2018-11-01 2020-11-01","web",0,NA,75,4,65,1,66,2,NA,2,1,"7/19/2020","US","2018-11-01 2020-11-01","news",22,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-18 20:00:00,NA
"567","07/20/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/2020",NA,NA,NA,1,NA,NA,NA,NA,2020-07-19 20:00:00,NA
"568","07/21/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-20 20:00:00,NA
"569","07/22/20",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2020-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-21 20:00:00,NA
"570","07/23/20",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2020-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/23/2020",NA,100,NA,NA,NA,NA,NA,NA,2020-07-22 20:00:00,NA
"571","07/24/20",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/24/2020",NA,120,NA,NA,NA,NA,NA,NA,2020-07-23 20:00:00,100
"572","07/25/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/25/2020",NA,8,NA,NA,NA,NA,60,NA,2020-07-24 20:00:00,NA
"573","07/26/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-26,"7/26/2020","US","2018-11-01 2020-11-01","web",0,NA,77,2,67,1,66,NA,2,2,2,"7/26/2020","US","2018-11-01 2020-11-01","news",22,NA,NA,NA,NA,"7/26/2020",NA,NA,NA,NA,NA,NA,8,NA,2020-07-25 20:00:00,NA
"574","07/27/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/27/2020",NA,NA,2,NA,NA,2,5,NA,2020-07-26 20:00:00,NA
"575","07/28/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/28/2020",NA,NA,10,NA,NA,10,NA,NA,2020-07-27 20:00:00,NA
"576","07/29/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/29/2020",NA,NA,1,NA,NA,1,NA,NA,2020-07-28 20:00:00,NA
"577","07/30/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-29 20:00:00,NA
"578","07/31/20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-30 20:00:00,NA
"579","08/01/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-31 20:00:00,NA
"580","08/02/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-02,"8/2/2020","US","2018-11-01 2020-11-01","web",0,NA,72,2,72,3,50,2,NA,3,3,"8/2/2020","US","2018-11-01 2020-11-01","news",22,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-01 20:00:00,NA
"581","08/03/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-02 20:00:00,NA
"582","08/04/20",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2020-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-03 20:00:00,NA
"583","08/05/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-04 20:00:00,NA
"584","08/06/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/6/2020",NA,8,NA,NA,NA,NA,NA,NA,2020-08-05 20:00:00,NA
"585","08/07/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/7/2020",NA,3,NA,NA,NA,NA,NA,NA,2020-08-06 20:00:00,NA
"586","08/08/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-07 20:00:00,NA
"587","08/09/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-09,"8/9/2020","US","2018-11-01 2020-11-01","web",0,NA,72,2,67,1,48,NA,NA,3,2,"8/9/2020","US","2018-11-01 2020-11-01","news",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-08 20:00:00,NA
"588","08/10/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-09 20:00:00,NA
"589","08/11/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-10 20:00:00,NA
"590","08/12/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-11 20:00:00,NA
"591","08/13/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/13/2020",NA,40,12,NA,NA,12,NA,NA,2020-08-12 20:00:00,NA
"592","08/14/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/14/2020",NA,1,19,NA,NA,19,NA,NA,2020-08-13 20:00:00,NA
"593","08/15/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-14 20:00:00,NA
"594","08/16/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-16,"8/16/2020","US","2018-11-01 2020-11-01","web",0,NA,72,4,76,3,63,NA,2,2,1,"8/16/2020","US","2018-11-01 2020-11-01","news",22,NA,NA,NA,NA,"8/16/2020",NA,NA,4,NA,NA,4,NA,NA,2020-08-15 20:00:00,NA
"595","08/17/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/17/2020",NA,NA,4,NA,NA,4,NA,NA,2020-08-16 20:00:00,NA
"596","08/18/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/18/2020",NA,12,NA,NA,NA,NA,NA,NA,2020-08-17 20:00:00,NA
"597","08/19/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/19/2020",NA,10,NA,NA,NA,NA,NA,NA,2020-08-18 20:00:00,NA
"598","08/20/20",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2020-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/20/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-08-19 20:00:00,NA
"599","08/21/20",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2020-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-20 20:00:00,NA
"600","08/22/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-21 20:00:00,NA
"601","08/23/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-23,"8/23/2020","US","2018-11-01 2020-11-01","web",0,NA,78,3,65,2,55,2,2,2,1,"8/23/2020","US","2018-11-01 2020-11-01","news",21,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-22 20:00:00,NA
"602","08/24/20",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2020-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-23 20:00:00,NA
"603","08/25/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-24 20:00:00,NA
"604","08/26/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-25 20:00:00,NA
"605","08/27/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-26 20:00:00,NA
"606","08/28/20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/28/2020",NA,15,NA,6,NA,NA,NA,NA,2020-08-27 20:00:00,NA
"607","08/29/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/29/2020",NA,13,NA,NA,NA,NA,NA,NA,2020-08-28 20:00:00,NA
"608","08/30/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-30,"8/30/2020","US","2018-11-01 2020-11-01","web",0,NA,78,1,68,2,72,NA,NA,3,3,"8/30/2020","US","2018-11-01 2020-11-01","news",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-29 20:00:00,NA
"609","08/31/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/31/2020",2,1,NA,NA,NA,NA,NA,NA,2020-08-30 20:00:00,NA
"610","09/01/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/1/2020",6,4,NA,NA,NA,NA,NA,NA,2020-08-31 20:00:00,NA
"611","09/02/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-01 20:00:00,NA
"612","09/03/20",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2020-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-02 20:00:00,NA
"613","09/04/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/4/2020",NA,4,NA,NA,NA,NA,NA,NA,2020-09-03 20:00:00,NA
"614","09/05/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-04 20:00:00,NA
"615","09/06/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-06,"9/6/2020","US","2018-11-01 2020-11-01","web",0,NA,82,2,59,1,61,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-05 20:00:00,NA
"616","09/07/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-06 20:00:00,NA
"617","09/08/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/8/2020",NA,NA,NA,1,NA,NA,NA,NA,2020-09-07 20:00:00,NA
"618","09/09/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-08 20:00:00,NA
"619","09/10/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-09 20:00:00,NA
"620","09/11/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-10 20:00:00,NA
"621","09/12/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-11 20:00:00,NA
"622","09/13/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,"9/13/2020","US","2018-11-01 2020-11-01","web",0,NA,82,1,74,1,76,NA,3,3,2,"9/13/2020","US","2018-11-01 2020-11-01","news",84,52,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-12 20:00:00,NA
"623","09/14/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/14/2020",NA,23,NA,NA,NA,NA,NA,NA,2020-09-13 20:00:00,NA
"624","09/15/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/15/2020",NA,4,NA,NA,NA,NA,NA,NA,2020-09-14 20:00:00,NA
"625","09/16/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-15 20:00:00,NA
"626","09/17/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/17/2020",NA,2,NA,NA,NA,NA,NA,NA,2020-09-16 20:00:00,NA
"627","09/18/20",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2020-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/18/2020",NA,2,NA,NA,NA,NA,NA,NA,2020-09-17 20:00:00,NA
"628","09/19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-18 20:00:00,NA
"629","09/20/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-20,"9/20/2020","US","2018-11-01 2020-11-01","web",0,NA,84,4,61,2,85,NA,2,2,1,"9/20/2020","US","2018-11-01 2020-11-01","news",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-19 20:00:00,NA
"630","09/21/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-20 20:00:00,NA
"631","09/22/20",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-21 20:00:00,NA
"632","09/23/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22 20:00:00,NA
"633","09/24/20",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2020-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-23 20:00:00,NA
"634","09/25/20",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-24 20:00:00,NA
